0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647
0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.1058824,0.06666667,0.07058824,0.03137255,0.03529412,0.02745098,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647
0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.145098,0.08235294,0.02745098,0.0627451,0.05882353,0.1215686,0.1137255,0.09803922,0.09803922,0.1764706,0.3176471,0.3176471,0.3176471,0.3176471,0.3176471,0.3176471,0.3176471,0.3176471,0.3176471,0.3176471,0.3176471,0.3176471,0.3176471
0.3176471,0.3176471,0.3176471,0.3176471,0.3176471,0.04313726,0.05098039,0.1490196,0.05098039,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177,0.2941177
0.2941177,0.2941177,0.2941177,0.2941177,0.09803922,0.1215686,0.1098039,0.01960784,0.1411765,0.1411765,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235,0.6588235
0.6588235,0.6588235,0.6588235,0.6588235,0.1411765,0.1215686,0.1686275,0.1882353,0.1882353,0.8117647,0.7529412,0.7607843,0.7607843,0.2901961,0.2705882,0.2705882,0.7098039,0.6352941,0.5803922,0.5803922,0.5803922,0.5803922,0.5803922,0.5803922,0.5803922,0.5803922,0.5803922,0.5803922,0.5803922,0.5803922
0.5803922,0.5803922,0.5803922,0.1960784,0.2627451,0.2627451,0.2862745,0.2862745,0.7803922,0.8352941,0.8666667,0.8705882,0.3294118,0.7098039,0.3215686,0.3333333,0.7372549,0.7647059,0.6784314,0.6784314,0.6784314,0.6784314,0.6784314,0.6784314,0.6784314,0.2941177,0.2588235,0.2588235,0.2588235,0.2588235
0.2588235,0.2588235,0.2588235,0.1058824,0.1058824,0.1058824,0.1058824,0.7921569,0.8392157,0.8980392,0.9176471,0.7450981,0.2627451,0.2627451,0.2784314,0.2745098,0.6039216,0.8745098,0.8745098,0.254902,0.254902,0.2078431,0.2078431,0.2078431,0.2078431,0.2078431,0.3098039,0.2235294,0.2235294,0.2784314
