0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1372549
0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.1372549,0.8039216,0.8470588,0.9254902,0.9294118,0.8352941,0.7803922,0.7686275,0.7450981,0.7450981,0.7450981,0.7450981,0.7450981,0.1921569,0.2117647
0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.2117647,0.7450981,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.6666667,0.6666667,0.6666667,0.1921569,0.2156863,0.2156863,0.7333333,0.7803922
0.7803922,0.7803922,0.7803922,0.7803922,0.7803922,0.7803922,0.7803922,0.7803922,0.7803922,0.6627451,0.682353,0.682353,0.682353,0.682353,0.682353,0.682353,0.7882353,0.7333333,0.6901961,0.6901961,0.6901961,0.6901961,0.6901961,0.6901961,0.2235294,0.1568628,0.1647059,0.1647059,0.1647059,0.1647059
0.1647059,0.1647059,0.1647059,0.1647059,0.1647059,0.1647059,0.1647059,0.1647059,0.1647059,0.1647059,0.7294118,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.7019608,0.654902,0.7529412,0.7529412,0.7529412,0.7529412,0.7529412,0.7529412,0.7529412,0.7529412,0.1882353,0.1921569,0.2666667,0.2666667
0.2666667,0.2666667,0.2666667,0.2666667,0.2666667,0.2666667,0.2666667,0.2980392,0.2980392,0.7294118,0.9019608,0.7882353,0.7882353,0.7882353,0.2235294,0.2235294,0.6313726,0.5960785,0.7137255,0.7137255,0.6862745,0.6862745,0.2588235,0.2588235,0.2588235,0.2588235,0.2431373,0.1607843,0.172549,0.2431373
