0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1411765
0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.1411765,0.7921569,0.8352941,0.9019608,0.9176471,0.8431373,0.7803922,0.7607843,0.7529412,0.7529412,0.7529412,0.7529412,0.7529412,0.2,0.2352941
0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.2352941,0.7137255,0.7137255,0.7137255,0.7137255,0.7137255,0.7137255,0.7137255,0.7137255,0.7137255,0.1607843,0.1764706,0.1764706,0.7254902,0.7882353
0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.7882353,0.8,0.7333333,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.254902,0.172549,0.1607843,0.1607843,0.1607843,0.1607843
0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.7450981,0.7333333,0.7333333,0.7333333,0.7333333,0.7333333,0.7058824,0.627451,0.7529412,0.7529412,0.7529412,0.7529412,0.7529412,0.7529412,0.7529412,0.7529412,0.2156863,0.1764706,0.2627451,0.2627451
0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.7215686,0.8705882,0.7607843,0.7607843,0.3058824,0.2156863,0.2156863,0.2156863,0.2156863,0.7450981,0.7450981,0.6666667,0.6666667,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.1647059,0.1607843,0.227451
