0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1647059,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588
0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.2470588,0.07843138,0.04313726,0.02745098,0.03137255,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902
0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1137255,0.09803922,0.2313726,0.2784314,0.1882353,0.2,0.2078431,0.145098,0.2117647,0.2470588,0.2941177,0.2784314,0.2784314,0.6980392,0.682353,0.682353,0.682353,0.682353,0.682353,0.682353,0.682353,0.682353,0.682353
0.682353,0.682353,0.682353,0.682353,0.682353,0.682353,0.1254902,0.1254902,0.682353,0.7254902,0.6941177,0.682353,0.7607843,0.7607843,0.2509804,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451,0.2627451
0.2627451,0.2627451,0.2627451,0.2627451,0.05490196,0.02745098,0.02745098,0.8156863,0.827451,0.8156863,0.7607843,0.8392157,0.8196079,0.8196079,0.09019608,0.09803922,0.2901961,0.2901961,0.2901961,0.2901961,0.2901961,0.2901961,0.2901961,0.2901961,0.2901961,0.2901961,0.2901961,0.2901961,0.2901961,0.2901961
0.2901961,0.2901961,0.2901961,0.1607843,0.01568628,0.1764706,0.654902,0.8666667,0.827451,0.8352941,0.8235294,0.8431373,0.6980392,0.2901961,0.07843138,0.172549,0.1607843,0.1607843,0.1607843,0.2470588,0.3372549,0.3372549,0.3098039,0.3098039,0.3098039,0.3098039,0.3098039,0.254902,0.254902,0.254902
