0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1490196,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098
0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.2745098,0.09803922,0.05098039,0.01960784,0.02745098,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353
0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1882353,0.1490196,0.07843138,0.1568628,0.1490196,0.1137255,0.1607843,0.1607843,0.1294118,0.1686275,0.254902,0.2862745,0.2901961,0.2901961,0.7294118,0.6901961,0.6901961,0.6901961,0.6901961,0.6901961,0.6901961,0.6901961,0.6901961,0.6901961
0.6901961,0.6901961,0.6901961,0.6901961,0.6901961,0.6901961,0.1137255,0.1137255,0.6117647,0.6745098,0.6352941,0.6509804,0.6784314,0.6784314,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373
0.2431373,0.2431373,0.2431373,0.2431373,0.1019608,0.04705882,0.04705882,0.8509804,0.8117647,0.8,0.7529412,0.8431373,0.7607843,0.3176471,0.09411765,0.2666667,0.2666667,0.2666667,0.2666667,0.2666667,0.2666667,0.2666667,0.2666667,0.2666667,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902
0.254902,0.254902,0.254902,0.1372549,0.007843138,0.2588235,0.7098039,0.8313726,0.8352941,0.8117647,0.8235294,0.8588235,0.654902,0.2666667,0.1137255,0.1960784,0.254902,0.5960785,0.5960785,0.2862745,0.2862745,0.2862745,0.3019608,0.3098039,0.3098039,0.3098039,0.282353,0.282353,0.282353,0.282353
