0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145098,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902
0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.1686275,0.07450981,0.04705882,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451
0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.08627451,0.1176471,0.1333333,0.08235294,0.06666667,0.09411765,0.04705882,0.04313726,0.1843137,0.2392157,0.2941177,0.282353,0.282353,0.7058824,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745
0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.6862745,0.1411765,0.1411765,0.5921569,0.5921569,0.5921569,0.5921569,0.5921569,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902
0.254902,0.254902,0.254902,0.254902,0.254902,0.05490196,0.05490196,0.7921569,0.8117647,0.8235294,0.7333333,0.8392157,0.7803922,0.7803922,0.1176471,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373,0.2431373
0.2431373,0.2431373,0.2431373,0.1215686,0.01568628,0.172549,0.6588235,0.8352941,0.827451,0.827451,0.8196079,0.8705882,0.6666667,0.3215686,0.1176471,0.1764706,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902,0.254902
