0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804
0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.1882353,0.09411765,0.06666667,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098
0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.145098,0.1176471,0.1137255,0.0627451,0.04705882,0.07058824,0.03529412,0.04705882,0.1764706,0.2156863,0.2705882,0.2901961,0.2901961,0.7490196,0.6980392,0.6980392,0.6980392,0.6980392,0.6980392,0.6980392,0.6980392,0.6980392,0.6980392
0.6980392,0.6980392,0.6980392,0.6980392,0.6980392,0.6980392,0.6980392,0.1215686,0.1215686,0.572549,0.5568628,0.5568628,0.5568628,0.5568628,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.2509804
0.2509804,0.2509804,0.2509804,0.2509804,0.2509804,0.05490196,0.05490196,0.7568628,0.8039216,0.8078431,0.7411765,0.8235294,0.8039216,0.8039216,0.1137255,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863,0.2156863
0.2156863,0.2156863,0.2156863,0.1372549,0.01960784,0.1686275,0.6588235,0.8235294,0.8235294,0.8117647,0.8196079,0.8627451,0.6941177,0.282353,0.09019608,0.1647059,0.1843137,0.5764706,0.5764706,0.2509804,0.2862745,0.2862745,0.2862745,0.2862745,0.2862745,0.2862745,0.2862745,0.2862745,0.2862745,0.2862745
